longitude,latitude,population,households,housing_median_age,median_income,ocean_proximity,population_per_household,bedrooms_per_household,rooms_per_household,median_house_value
-122.74,38.47,525.0,260.0,16.0,3.0714,<1H OCEAN,2.019230769230769,0.20126227208976158,5.484615384615385,161700.0
-122.74,38.46,1311.0,585.0,9.0,2.6607,<1H OCEAN,2.241025641025641,0.2619047619047619,3.876923076923077,91500.0
-122.74,38.48,1882.0,647.0,12.0,4.551,<1H OCEAN,2.908809891808346,0.1605174892189746,6.451313755795981,178300.0
-122.75,38.48,2958.0,1131.0,4.0,4.5417,<1H OCEAN,2.6153846153846154,0.17141976260212732,5.735632183908046,197400.0
-122.79,38.48,3468.0,1405.0,7.0,3.1662,<1H OCEAN,2.4683274021352313,0.06362439666520403,4.866192170818505,191000.0
-122.81,38.46,1634.0,567.0,28.0,4.745,<1H OCEAN,2.8818342151675487,0.17067039106145251,6.313932980599647,248600.0
-122.75,38.46,2566.0,728.0,13.0,3.0147,<1H OCEAN,3.5247252747252746,0.2359472588480222,5.938186813186813,142800.0
-122.75,38.46,1693.0,586.0,16.0,2.6384,<1H OCEAN,2.8890784982935154,0.2284206558612891,4.527303754266212,146900.0
-122.76,38.46,2149.0,732.0,14.0,4.5152,<1H OCEAN,2.935792349726776,0.15942640236187264,6.478142076502732,199200.0
-122.76,38.46,2252.0,768.0,14.0,4.2061,<1H OCEAN,2.9322916666666665,0.15999165623696288,6.2421875,213100.0
-122.73,38.46,1026.0,677.0,14.0,1.722,<1H OCEAN,1.515509601181684,0.3244406196213425,3.432791728212703,150000.0
-122.74,38.45,1704.0,590.0,17.0,3.9329,<1H OCEAN,2.888135593220339,0.1919060052219321,5.193220338983051,170900.0
-122.74,38.45,1296.0,514.0,25.0,4.0798,<1H OCEAN,2.5214007782101167,0.18397626112759644,5.245136186770428,179200.0
-122.74,38.44,1644.0,546.0,23.0,2.6576,<1H OCEAN,3.010989010989011,0.21709826179496275,5.163003663003663,147900.0
-122.73,38.44,1711.0,500.0,20.0,3.875,<1H OCEAN,3.422,0.17403220280918122,5.838,140300.0
-122.72,38.44,458.0,172.0,48.0,3.1797,<1H OCEAN,2.6627906976744184,0.2347949080622348,4.1104651162790695,140400.0
-122.73,38.44,659.0,274.0,35.0,2.3824,<1H OCEAN,2.4051094890510947,0.26517857142857143,4.087591240875913,145000.0
-122.73,38.44,652.0,238.0,28.0,2.4,<1H OCEAN,2.7394957983193278,0.22460391425908668,4.508403361344538,146200.0
-122.72,38.44,301.0,72.0,52.0,0.9437,<1H OCEAN,4.180555555555555,0.32978723404255317,2.611111111111111,129200.0
-122.74,38.44,1240.0,493.0,17.0,3.5845,<1H OCEAN,2.5152129817444218,0.21731526016615654,4.63894523326572,164300.0
-122.74,38.43,2430.0,962.0,11.0,3.0341,<1H OCEAN,2.525987525987526,0.21563169164882226,4.854469854469855,142300.0
-122.73,38.43,1629.0,629.0,15.0,3.7132,<1H OCEAN,2.5898251192368837,0.2113323124042879,5.1907790143084265,167600.0
-122.76,38.45,2864.0,1041.0,8.0,3.6292,<1H OCEAN,2.751200768491835,0.18959299330242144,5.593659942363113,183600.0
-122.82,38.44,555.0,243.0,23.0,4.6792,<1H OCEAN,2.2839506172839505,0.1521598968407479,6.382716049382716,304700.0
-122.76,38.44,1633.0,534.0,11.0,4.7283,<1H OCEAN,3.0580524344569286,0.18100172711571674,5.421348314606742,170200.0
-122.76,38.44,1809.0,746.0,14.0,3.8244,<1H OCEAN,2.4249329758713136,0.18212979890310785,5.865951742627346,180000.0
-122.78,38.44,1569.0,629.0,14.0,3.9766,<1H OCEAN,2.494435612082671,0.1583393676080135,6.58664546899841,345300.0
-122.79,38.42,2581.0,915.0,9.0,5.038,<1H OCEAN,2.8207650273224045,0.17817596134487618,5.428415300546448,185600.0
-122.74,38.42,1073.0,416.0,42.0,2.375,<1H OCEAN,2.579326923076923,0.21170731707317073,4.927884615384615,141000.0
-122.73,38.43,1880.0,664.0,29.0,2.1864,<1H OCEAN,2.8313253012048194,0.2581247665296974,4.031626506024097,143200.0
-122.72,38.43,1408.0,437.0,31.0,2.5735,<1H OCEAN,3.2219679633867275,0.23564356435643563,4.622425629290618,131100.0
-122.72,38.42,937.0,248.0,26.0,1.9458,<1H OCEAN,3.778225806451613,0.2166095890410959,4.709677419354839,146000.0
-122.72,38.42,2605.0,704.0,26.0,3.0969,<1H OCEAN,3.700284090909091,0.20366259711431742,5.119318181818182,143800.0
-122.73,38.42,884.0,295.0,26.0,4.3523,<1H OCEAN,2.9966101694915253,0.20470262793914246,4.901694915254238,150000.0
-122.72,38.42,1156.0,401.0,30.0,2.8036,<1H OCEAN,2.882793017456359,0.19342544068604098,5.234413965087282,152300.0
-122.73,38.4,2250.0,697.0,30.0,2.975,<1H OCEAN,3.2281205164992826,0.20222282461371646,5.2926829268292686,157300.0
-122.73,38.37,841.0,288.0,40.0,3.1094,<1H OCEAN,2.920138888888889,0.2224622030237581,4.822916666666667,183300.0
-122.75,38.43,1086.0,314.0,36.0,2.6667,<1H OCEAN,3.4585987261146496,0.21575984990619138,5.092356687898089,149100.0
-122.78,38.41,1011.0,297.0,43.0,2.5917,<1H OCEAN,3.404040404040404,0.20503330866025166,4.548821548821548,144000.0
-122.77,38.39,1293.0,463.0,35.0,2.75,<1H OCEAN,2.7926565874730023,0.18192263500574493,5.639308855291577,197500.0
-122.75,38.41,1857.0,610.0,17.0,3.9688,<1H OCEAN,3.044262295081967,0.18666666666666668,5.163934426229508,165000.0
-122.82,38.41,489.0,168.0,32.0,2.785,<1H OCEAN,2.9107142857142856,0.25962910128388017,4.1726190476190474,169300.0
-122.84,38.42,1381.0,531.0,29.0,2.9625,<1H OCEAN,2.6007532956685497,0.19992743105950653,5.190207156308851,237300.0
-122.86,38.42,584.0,225.0,38.0,3.6667,<1H OCEAN,2.5955555555555554,0.19125214408233276,5.182222222222222,244400.0
-122.84,38.41,1065.0,404.0,19.0,4.125,<1H OCEAN,2.636138613861386,0.17845732542218165,5.423267326732673,204600.0
-122.83,38.4,1019.0,428.0,37.0,3.1217,<1H OCEAN,2.380841121495327,0.2034280559314389,5.179906542056075,178500.0
-122.84,38.4,1446.0,599.0,15.0,3.6696,<1H OCEAN,2.4140233722871454,0.20032467532467532,5.141903171953255,194400.0
-122.78,38.37,414.0,162.0,21.0,3.7991,<1H OCEAN,2.5555555555555554,0.2050314465408805,4.907407407407407,175000.0
-122.82,38.4,1054.0,426.0,40.0,3.8846,<1H OCEAN,2.4741784037558685,0.17581047381546136,5.647887323943662,215900.0
-122.8,38.37,909.0,317.0,26.0,4.1731,<1H OCEAN,2.867507886435331,0.19277845777233782,5.1545741324921135,257200.0
-122.8,38.39,1124.0,420.0,26.0,2.9453,<1H OCEAN,2.676190476190476,0.20853497580290364,5.411904761904762,166700.0
-122.84,38.39,793.0,280.0,16.0,4.4357,<1H OCEAN,2.8321428571428573,0.17298578199052134,6.0285714285714285,216900.0
-122.83,38.39,868.0,388.0,19.0,2.4619999999999997,<1H OCEAN,2.2371134020618557,0.22322946175637393,4.548969072164948,260300.0
-122.82,38.39,593.0,220.0,22.0,3.625,<1H OCEAN,2.6954545454545453,0.18866459627329193,5.8545454545454545,233700.0
-122.82,38.39,752.0,245.0,32.0,4.7422,<1H OCEAN,3.0693877551020408,0.17884481558803061,5.865306122448979,240900.0
-122.82,38.38,1227.0,467.0,27.0,4.5132,<1H OCEAN,2.627408993576017,0.18674463937621832,5.492505353319058,259900.0
-122.76,38.35,958.0,359.0,30.0,5.0323,<1H OCEAN,2.668523676880223,0.1654867256637168,6.295264623955432,222400.0
-122.87,38.39,541.0,180.0,34.0,4.5147,<1H OCEAN,3.0055555555555555,0.18014059753954306,6.322222222222222,271400.0
-122.77,38.33,843.0,306.0,32.0,4.5875,<1H OCEAN,2.7549019607843137,0.15774099318403115,6.712418300653595,290700.0
-122.82,38.33,1602.0,550.0,25.0,3.9917,<1H OCEAN,2.9127272727272726,0.18552331268340397,5.576363636363636,244100.0
-122.88,38.34,1641.0,585.0,20.0,5.0574,<1H OCEAN,2.805128205128205,0.1844888366627497,5.818803418803419,276200.0
-122.81,38.36,1131.0,391.0,18.0,5.2769,<1H OCEAN,2.8925831202046037,0.16215089620675283,6.135549872122762,293900.0
-122.85,38.37,810.0,297.0,16.0,4.4437,<1H OCEAN,2.727272727272727,0.1662883087400681,5.9326599326599325,305000.0
-122.89,38.38,931.0,336.0,16.0,5.7664,<1H OCEAN,2.7708333333333335,0.18294496777392166,6.002976190476191,267500.0
-122.86,38.44,716.0,288.0,31.0,3.4471,<1H OCEAN,2.486111111111111,0.19035202086049544,5.326388888888889,209500.0
-122.89,38.42,1015.0,381.0,28.0,5.1512,<1H OCEAN,2.664041994750656,0.18299832495812396,6.267716535433071,268300.0
-122.87,38.43,1065.0,347.0,36.0,4.0446,<1H OCEAN,3.069164265129683,0.19476597886260694,5.726224783861672,172200.0
-122.91,38.43,852.0,308.0,19.0,4.6705,<1H OCEAN,2.7662337662337664,0.17784552845528456,6.3896103896103895,269800.0
-122.89,38.4,1445.0,515.0,22.0,4.511,<1H OCEAN,2.8058252427184467,0.18551724137931033,5.631067961165049,296800.0
-123.04,38.49,1387.0,582.0,30.0,2.6161,NEAR OCEAN,2.3831615120274914,0.233844606487302,6.833333333333333,132500.0
-123.02,38.46,524.0,259.0,52.0,2.0556,NEAR OCEAN,2.023166023166023,0.23166202414113277,8.316602316602317,120000.0
-122.98,38.44,1328.0,590.0,29.0,3.1,<1H OCEAN,2.2508474576271187,0.2110112359550562,7.5423728813559325,162100.0
-123.01,38.48,354.0,176.0,37.0,1.3712,NEAR OCEAN,2.0113636363636362,0.23918575063613232,6.698863636363637,118300.0
-123.02,38.54,768.0,322.0,35.0,3.2315,<1H OCEAN,2.3850931677018634,0.2257765414928141,6.698757763975156,136900.0
-123.0,38.51,759.0,311.0,33.0,2.6726,NEAR OCEAN,2.440514469453376,0.24920127795527156,5.032154340836013,153100.0
-122.97,38.5,1112.0,470.0,44.0,1.9265,<1H OCEAN,2.3659574468085105,0.23067408781694496,6.8808510638297875,132700.0
-122.97,38.53,1257.0,571.0,48.0,2.1165,<1H OCEAN,2.2014010507880912,0.21832952526021834,6.898423817863398,98700.0
-122.94,38.53,505.0,184.0,49.0,3.7143,<1H OCEAN,2.744565217391304,0.20946538124452235,6.201086956521739,148800.0
-122.94,38.5,807.0,366.0,46.0,2.6316,<1H OCEAN,2.2049180327868854,0.21578947368421053,6.229508196721311,117000.0
-122.91,38.49,1137.0,474.0,37.0,3.6343,<1H OCEAN,2.3987341772151898,0.21020656136087484,5.208860759493671,146500.0
-122.87,38.48,1832.0,715.0,27.0,3.5085,<1H OCEAN,2.5622377622377623,0.1992809450436569,5.446153846153846,187800.0
-122.88,38.46,737.0,305.0,25.0,2.5687,<1H OCEAN,2.416393442622951,0.20089571337172105,5.1245901639344265,249200.0
-122.85,38.46,1309.0,512.0,22.0,4.7105,<1H OCEAN,2.556640625,0.16526442307692307,6.5,266200.0
-122.94,38.49,777.0,344.0,37.0,2.7072,<1H OCEAN,2.258720930232558,0.22688545282423478,9.212209302325581,117100.0
-122.91,38.46,912.0,329.0,18.0,4.5,<1H OCEAN,2.7720364741641337,0.2152399802078179,6.142857142857143,251900.0
-122.72,38.58,2936.0,1043.0,4.0,5.0555,<1H OCEAN,2.8149568552253115,0.15620562340244248,6.751677852348993,240800.0
-122.82,38.55,2967.0,1000.0,8.0,3.8616,<1H OCEAN,2.967,0.17576736672051696,6.19,195100.0
-122.85,38.52,2568.0,762.0,13.0,3.6583,<1H OCEAN,3.37007874015748,0.17637271214642264,6.309711286089239,183200.0
-122.78,38.53,1889.0,632.0,9.0,4.2716,<1H OCEAN,2.9889240506329116,0.17819076250341623,5.7895569620253164,250800.0
-122.81,38.54,919.0,540.0,12.0,1.1553,<1H OCEAN,1.701851851851852,0.2669287898645697,4.238888888888889,139300.0
-122.82,38.53,907.0,317.0,27.0,3.2760000000000002,<1H OCEAN,2.861198738170347,0.1974766867800329,5.750788643533123,172900.0
-122.79,38.54,1887.0,687.0,5.0,3.7768,<1H OCEAN,2.7467248908296944,0.18489713998996488,5.802037845705968,213800.0
-122.87,38.61,1456.0,500.0,23.0,3.7361,<1H OCEAN,2.912,0.19469357249626307,5.352,173700.0
-122.87,38.62,767.0,354.0,52.0,2.1903,<1H OCEAN,2.1666666666666665,0.22985468956406868,4.27683615819209,160000.0
-122.86,38.61,982.0,380.0,52.0,3.4013,<1H OCEAN,2.5842105263157893,0.21677124928693667,4.613157894736842,183300.0
-122.86,38.62,1231.0,499.0,35.0,2.7432,<1H OCEAN,2.466933867735471,0.20100115517905276,5.2044088176352705,174000.0
-122.87,38.62,1667.0,539.0,18.0,3.1875,<1H OCEAN,3.0927643784786643,0.20470415288496877,5.0482374768089056,176100.0
-122.82,38.64,1117.0,374.0,29.0,3.8681,<1H OCEAN,2.986631016042781,0.17693014705882354,5.818181818181818,188600.0
-122.83,38.58,2036.0,890.0,17.0,3.2452,<1H OCEAN,2.2876404494382023,0.19676860934795154,5.841573033707865,168800.0
-122.82,38.61,987.0,364.0,41.0,4.0294,<1H OCEAN,2.7115384615384617,0.18419117647058825,7.472527472527473,201700.0
-122.85,38.62,1908.0,697.0,16.0,4.5913,<1H OCEAN,2.7374461979913915,0.1593481213218651,6.338593974175036,244600.0
-123.01,38.67,394.0,132.0,33.0,4.6875,<1H OCEAN,2.984848484848485,0.16083150984682712,6.924242424242424,246200.0
-122.94,38.57,728.0,250.0,33.0,5.1005,<1H OCEAN,2.912,0.1738562091503268,6.12,266700.0
-122.94,38.64,2072.0,636.0,26.0,4.0781,<1H OCEAN,3.257861635220126,0.17580246913580247,6.367924528301887,287800.0
-122.95,38.73,863.0,287.0,37.0,2.9792,<1H OCEAN,3.0069686411149825,0.21188630490956073,5.393728222996516,151300.0
-122.87,38.68,2053.0,629.0,32.0,3.7352,<1H OCEAN,3.2639109697933226,0.1762828382027989,6.475357710651828,228000.0
-122.85,38.77,1027.0,405.0,18.0,4.6953,<1H OCEAN,2.5358024691358025,0.1796218487394958,7.051851851851852,241700.0
-122.7,38.66,582.0,224.0,43.0,3.9063,<1H OCEAN,2.5982142857142856,0.20520231213872833,6.178571428571429,210000.0
-123.03,38.79,1998.0,673.0,16.0,3.375,<1H OCEAN,2.9687964338781576,0.19001729676303436,6.013372956909361,171900.0
-123.02,38.81,488.0,215.0,35.0,3.025,<1H OCEAN,2.269767441860465,0.22280334728033474,4.446511627906977,140600.0
-123.02,38.81,916.0,367.0,45.0,3.2425,<1H OCEAN,2.4959128065395095,0.22655794991263833,4.678474114441417,138800.0
-123.01,38.8,131.0,74.0,21.0,3.5156,<1H OCEAN,1.7702702702702702,0.26666666666666666,4.864864864864865,133300.0
-123.01,38.79,1417.0,535.0,32.0,3.2546,<1H OCEAN,2.6485981308411213,0.19614386355209493,5.041121495327102,134100.0
-123.1,38.79,1643.0,638.0,20.0,2.8344,<1H OCEAN,2.5752351097178683,0.22901254422643938,4.8730407523510975,164400.0
-123.49,38.7,594.0,327.0,9.0,3.3125,NEAR OCEAN,1.81651376146789,0.1883897208356443,16.541284403669724,295400.0
-123.24,38.7,569.0,176.0,38.0,2.7171,NEAR OCEAN,3.2329545454545454,0.213013698630137,8.295454545454545,131300.0
-123.25,38.54,1278.0,518.0,27.0,3.3536,NEAR OCEAN,2.4671814671814674,0.20885729907053036,7.061776061776062,157500.0
-123.08,38.38,923.0,373.0,28.0,3.9167,NEAR OCEAN,2.474530831099196,0.20503488019411586,8.839142091152816,232600.0
-122.96,38.42,940.0,361.0,50.0,2.9375,<1H OCEAN,2.6038781163434903,0.20711462450592885,7.008310249307479,122900.0
-123.07,38.46,280.0,139.0,31.0,2.3611,NEAR OCEAN,2.014388489208633,0.25380116959064325,6.151079136690647,112500.0
-122.93,38.38,1128.0,414.0,18.0,3.9336,<1H OCEAN,2.7246376811594204,0.195160031225605,6.188405797101449,262500.0
-123.02,38.36,778.0,284.0,16.0,3.8589,NEAR OCEAN,2.73943661971831,0.19919786096256684,5.267605633802817,268800.0
-123.0,38.33,851.0,418.0,8.0,5.6445,NEAR OCEAN,2.035885167464115,0.19764194849519082,7.7105263157894735,364800.0
-120.84,37.92,195.0,72.0,27.0,3.3333,INLAND,2.7083333333333335,0.17834394904458598,6.541666666666667,208300.0
-120.79,37.82,1809.0,679.0,17.0,3.2667,INLAND,2.6642120765832105,0.17246273953158267,6.225331369661267,269500.0
-120.9,37.81,2142.0,746.0,27.0,3.7031,INLAND,2.871313672922252,0.17802041300735819,5.6474530831099194,173300.0
-120.9,37.76,304.0,108.0,20.0,2.2024,INLAND,2.814814814814815,0.19649122807017544,5.277777777777778,156300.0
-120.86,37.73,263.0,81.0,27.0,3.1136,INLAND,3.246913580246914,0.1830708661417323,6.271604938271605,183300.0
-120.79,37.76,1505.0,497.0,14.0,5.5228,INLAND,3.028169014084507,0.14386859246672332,7.104627766599598,275300.0
-120.76,37.73,732.0,195.0,16.0,3.5833,INLAND,3.753846153846154,0.17944899478778853,6.887179487179488,187500.0
-120.69,37.77,239.0,80.0,46.0,3.3182,INLAND,2.9875,0.19953596287703015,5.3875,282100.0
-120.87,37.77,2460.0,923.0,9.0,3.5959,INLAND,2.6652221018418203,0.19016122364613477,5.2416034669555795,142700.0
-120.85,37.77,197.0,68.0,52.0,1.8625,INLAND,2.8970588235294117,0.18577981651376146,6.411764705882353,85400.0
-120.86,37.77,257.0,124.0,45.0,1.7188,INLAND,2.0725806451612905,0.20772946859903382,5.008064516129032,109400.0
-120.86,37.77,662.0,266.0,38.0,3.825,INLAND,2.488721804511278,0.18058252427184465,5.80827067669173,96400.0
-120.86,37.77,535.0,232.0,28.0,2.3523,INLAND,2.3060344827586206,0.19205298013245034,5.206896551724138,94700.0
-120.87,37.76,601.0,242.0,16.0,1.7143,INLAND,2.4834710743801653,0.2120954003407155,4.851239669421488,113300.0
-120.85,37.77,421.0,151.0,20.0,2.0833,INLAND,2.7880794701986753,0.2411674347158218,4.311258278145695,77300.0
-120.85,37.77,936.0,366.0,37.0,2.4717,INLAND,2.557377049180328,0.23187571921749137,4.748633879781421,77100.0
-120.86,37.76,623.0,201.0,32.0,3.0917,INLAND,3.099502487562189,0.2053941908713693,4.796019900497512,88900.0
-120.87,37.76,1126.0,408.0,16.0,2.5655,INLAND,2.7598039215686274,0.2042532146389713,4.955882352941177,116400.0
-120.85,37.75,9.0,5.0,26.0,1.625,INLAND,1.8,0.14285714285714285,5.6,85000.0
-120.85,37.78,1684.0,611.0,15.0,3.3169,INLAND,2.756137479541735,0.18547706163805236,5.81505728314239,131200.0
-120.85,37.78,303.0,106.0,25.0,2.2679,INLAND,2.858490566037736,1.0332541567695963,3.9716981132075473,71300.0
-120.85,37.77,261.0,100.0,35.0,2.4583,INLAND,2.61,0.2376237623762376,4.04,75000.0
-120.85,37.78,609.0,237.0,30.0,2.2386,INLAND,2.569620253164557,0.22142857142857142,4.725738396624473,87200.0
-120.83,37.77,1062.0,401.0,20.0,1.6759,INLAND,2.6483790523690773,0.23471170646476414,4.2817955112219455,116700.0
-120.85,37.77,295.0,94.0,10.0,1.3583,INLAND,3.1382978723404253,0.26004728132387706,4.5,85200.0
-120.83,37.76,219.0,83.0,21.0,2.9125,INLAND,2.63855421686747,0.2206896551724138,5.240963855421687,112500.0
-120.83,37.79,548.0,155.0,16.0,3.6875,INLAND,3.535483870967742,0.18365061590145576,5.7612903225806456,121900.0
-120.93,37.74,1265.0,397.0,37.0,2.3023,INLAND,3.18639798488665,0.20552147239263804,4.926952141057934,91900.0
-120.94,37.74,515.0,266.0,35.0,2.3469,INLAND,1.9360902255639099,0.22984562607204118,4.383458646616542,90200.0
-120.95,37.74,1958.0,601.0,18.0,3.0043,INLAND,3.257903494176373,0.19287576020851432,5.745424292845258,156500.0
-120.95,37.73,2650.0,742.0,12.0,2.8565,INLAND,3.5714285714285716,0.19728456636187308,4.863881401617251,92700.0
-120.93,37.73,2294.0,596.0,14.0,2.6343,INLAND,3.848993288590604,0.15541264737406216,4.696308724832215,81500.0
-120.93,37.72,247.0,71.0,18.0,4.3864,INLAND,3.4788732394366195,0.1815856777493606,5.507042253521127,179500.0
-120.98,37.71,195.0,86.0,22.0,2.4211,INLAND,2.2674418604651163,0.20506912442396313,5.046511627906977,268800.0
-120.99,37.7,4356.0,1780.0,14.0,3.5877,INLAND,2.447191011235955,0.19159305513250077,5.53314606741573,160900.0
-120.97,37.69,2819.0,970.0,14.0,3.8598,INLAND,2.906185567010309,0.1648531011969532,5.684536082474227,174400.0
-120.91,37.74,855.0,296.0,19.0,3.25,INLAND,2.8885135135135136,0.19349112426035503,5.70945945945946,176700.0
-120.91,37.73,429.0,150.0,31.0,2.4063,INLAND,2.86,0.18333333333333332,5.6,170200.0
-120.92,37.7,270.0,112.0,24.0,1.6172,INLAND,2.4107142857142856,0.2125237191650854,4.705357142857143,156300.0
-120.94,37.7,390.0,139.0,25.0,4.4,INLAND,2.805755395683453,0.1582089552238806,7.23021582733813,174100.0
-120.97,37.73,1412.0,463.0,19.0,5.7476,INLAND,3.0496760259179267,0.1457718120805369,8.04535637149028,248600.0
-121.01,37.74,796.0,301.0,14.0,8.7783,INLAND,2.644518272425249,0.12542229729729729,7.867109634551495,435000.0
-121.01,37.72,677.0,245.0,23.0,2.5486,INLAND,2.763265306122449,0.19227967953386743,5.604081632653061,161100.0
-121.06,37.73,1246.0,397.0,5.0,4.9236,INLAND,3.138539042821159,0.18617021276595744,5.682619647355164,155900.0
-121.07,37.71,92.0,37.0,39.0,3.375,INLAND,2.4864864864864864,0.16591928251121077,6.027027027027027,212500.0
-121.08,37.69,3559.0,1123.0,19.0,3.2246,INLAND,3.1691896705253786,0.1872393017148154,5.764024933214603,129300.0
-121.14,37.7,751.0,225.0,29.0,3.2391,INLAND,3.3377777777777777,0.16604616530156366,5.9688888888888885,187500.0
-121.09,37.67,800.0,291.0,30.0,3.3482,INLAND,2.7491408934707904,0.1724137931034483,5.680412371134021,220000.0
-121.09,37.61,921.0,287.0,42.0,3.8864,INLAND,3.2090592334494774,0.16564073866815893,6.2264808362369335,171400.0
-121.18,37.64,611.0,197.0,43.0,2.875,INLAND,3.1015228426395938,0.1680064308681672,6.314720812182741,187500.0
-121.06,37.7,4827.0,1722.0,7.0,3.4619999999999997,INLAND,2.803135888501742,0.19703435033070194,5.4436701509872245,151900.0
-121.04,37.7,121.0,40.0,52.0,3.3036,INLAND,3.025,0.16905444126074498,8.725,197500.0
-121.04,37.69,4449.0,1575.0,5.0,4.5332,INLAND,2.8247619047619046,0.17071138423080928,6.095873015873016,195500.0
-121.02,37.71,87.0,43.0,25.0,3.6023,INLAND,2.0232558139534884,0.19806763285024154,4.813953488372093,131300.0
-121.03,37.69,1266.0,475.0,6.0,3.4632,INLAND,2.665263157894737,0.21365554276946683,5.488421052631579,137700.0
-121.02,37.7,2126.0,665.0,16.0,3.3438,INLAND,3.1969924812030075,0.18699654775604144,5.227067669172932,125400.0
-121.0,37.71,35.0,33.0,52.0,2.25,INLAND,1.0606060606060606,0.22549019607843138,3.090909090909091,175000.0
-121.01,37.7,4656.0,1853.0,12.0,3.2447,INLAND,2.5126821370750134,0.20835155225185834,4.936859147328656,142200.0
-121.06,37.67,383.0,129.0,31.0,3.4167,INLAND,2.9689922480620154,0.16114790286975716,7.023255813953488,196900.0
-121.06,37.66,1993.0,596.0,6.0,4.6053,INLAND,3.3439597315436242,0.16361149110807113,6.132550335570469,150100.0
-121.05,37.65,1760.0,519.0,5.0,4.5701,INLAND,3.3911368015414256,0.17603359173126615,5.965317919075145,146400.0
-121.04,37.66,913.0,298.0,11.0,4.1705,INLAND,3.063758389261745,0.18154402895054284,5.563758389261745,162800.0
-121.04,37.65,995.0,365.0,8.0,3.3567,INLAND,2.7260273972602738,0.19346605410923942,5.367123287671233,129100.0
-121.03,37.65,120.0,37.0,37.0,3.9844,INLAND,3.2432432432432434,0.15466666666666667,10.135135135135135,150000.0
